"","gene_id","GeneName","logFC","logCPM","F","PValue","FDR"
"9454","XM_053637846.1","desi1a",1.67207768925199,6.73492808413744,73.9501593073042,7.23675881542438e-06,0.000106958862360209
"9468","XM_053637872.1","LOC128615650",5.29898232618403,5.58157741349651,300.785796821657,1.17927158795724e-08,4.76668285650951e-06
"9476","XM_053637886.1","cibar1",2.80643785921966,6.90315608571866,219.346313772812,5.11214878570082e-08,6.72990864135966e-06
"9485","XM_053637923.1","rbl1",3.96782291475494,1.80618661963462,70.6479319834633,5.80238925283505e-06,9.35548577937189e-05
"9490","XM_053637955.1","zswim2",3.11339526960617,2.40473209356801,56.2112534921362,2.44664369532985e-05,0.000238591976746985
"9501","XM_053637985.1","fam210b",2.22181202495325,2.66963372464873,23.9637594661043,0.000675793791059089,0.00251805709951997
"9505","XM_053637993.1","catip",3.33126007819798,3.46721341543603,84.2914973365618,4.16359773422788e-06,7.54762823311096e-05
"9513","XM_053638019.1","LOC128615716",1.78663222158791,2.27635194360076,19.9861195219687,0.00127533388633218,0.00411339010797874
"9517","XM_053638041.1","aqp10b",2.37652582652409,2.73572317289625,41.0334353812003,8.72605737770652e-05,0.000563227339833785
"9518","XM_053638043.1","ptprnb",2.85404252538155,6.24817800359877,97.801980937038,2.10137748574319e-06,5.03631090706117e-05
"9528","XM_053638068.1","s1pr5b",2.1581953500113,4.8833866176034,26.2196494315758,0.000484199463946075,0.00194358265578071
"9538","XM_053638085.1","zgc:112416",2.26278515047248,3.16598244725594,38.2502040512146,0.000114667975397977,0.000683448153807974
"9539","XM_053638086.1","LOC128615764",3.55497370907471,4.96882669977477,148.822907823249,3.12207947092545e-07,1.50866335747287e-05
"9545","XM_053638102.1","si:ch211-234p6.5",2.80319159349421,1.53793293556422,30.2651864667859,0.000279028895783773,0.00129610323240968
"9546","XM_053638103.1","LOC128615776",2.89805221473369,4.39027047611955,99.7443103095925,1.92909494129855e-06,4.77495243268209e-05
"9554","XM_053638124.1","slc9a3.1",2.928646783141,5.86871857440616,64.1573140205527,1.33911479635959e-05,0.000159511334241862
"9572","XM_053638156.1","odad3",4.94472238149612,9.33898534144203,125.81899921056,6.72246493631375e-07,2.40759430064263e-05
"9623","XM_053638282.1","LOC128615895",3.26133415105539,2.67006314001219,47.2022588180954,5.0473181013009e-05,0.000388336432622904
"9624","XM_053638283.1","LOC128615895",5.06498627866288,2.6331746168057,141.121151948246,1.71870537701563e-07,1.10018783550362e-05
