"","gene_id","GeneName","logFC","logCPM","F","PValue","FDR"
"5180","XM_053625034.1","mpeg1.1",0.661461525298485,3.24808397716813,2.24318466401647,0.165793914583769,0.232591376140225
"5181","XM_053625035.1","tspan36",1.3797198374427,6.86226172634921,58.4077070677468,1.99878026032896e-05,0.000209697050254084
"5182","XM_053625036.1","mapk4",0.652397284818656,3.5229511229588,3.74852533218815,0.0822835185344162,0.129057804285934
"5183","XM_053625039.1","slc20a2",-1.15248295472331,6.6768457512277,28.6524067149719,0.000348387541302697,0.00152589218577058
"5184","XM_053625041.1","hsd17b3",-0.956756593212239,1.48136373734256,2.27345979802515,0.163440528777397,0.229847561449788
"5185","XM_053625042.1","ercc6l2",0.172495206437436,6.91712192156102,1.06280578492516,0.327411442339895,0.409024265210544
"5186","XM_053625043.1","ptch1",-1.82328469063608,6.9971531974015,39.102240253577,0.000104546187446108,0.000639846382751453
"5187","XM_053625044.1","ptch1",-1.22779564570444,2.44687710314203,9.913108668595,0.0106681552102494,0.0233436194300511
"5188","XM_053625048.1","fancc",0.902552879257061,2.75900513953813,6.8553046779319,0.0261432884437489,0.0493651642747471
"5189","XM_053625052.1","dock8",-1.04268252053082,6.79216215509388,31.6454921714556,0.000239133238445371,0.00115693032395507
"5190","XM_053625053.1","lrif1",-0.143946664905833,6.29780937409121,0.678468397390703,0.429755025019487,0.512439182750108
"5191","XM_053625057.1","apex2",-0.641720199059036,5.19028940436885,10.4960253092556,0.00913546787387992,0.0205767293644592
"5192","XM_053625060.1","gad2",2.361164187838,2.11759729920226,10.5416155565843,0.00910411189039251,0.0205118111735106
"5193","XM_053625061.1","csde1",1.05035147399968,4.6367581153986,8.22628269627988,0.0170941574473243,0.034568422330704
"5194","XM_053625066.1","rassf11",3.41374420620539,0.780002803182482,36.4165624443815,7.01531604532508e-05,0.000483045240926084
"5195","XM_053625068.1","porcnl",-0.208882740024759,3.01506241653864,0.279486870413723,0.608836649846519,0.679793740611591
"5196","XM_053625069.1","porcnl",-0.616225052954266,2.83332372291993,2.58090293727213,0.139963188854722,0.201558945038719
"5197","XM_053625071.1","pdzd4",2.07822080497852,3.65914111666402,25.2515350833037,0.00055605432577313,0.00215970212065437
"5198","XM_053625072.1","magixa",-0.710251873663347,7.1432835460328,7.35034760407703,0.0223144144022739,0.0431933206198745
"5199","XM_053625073.1","cacna1fb",-2.57325926605174,4.84939992638712,69.2091379918221,9.66588930647882e-06,0.000127731768239412
"5200","XM_053625077.1","samd10a",-1.25519021823952,4.38925220028066,27.8380956206927,0.000388115424147424,0.00165374525299031
"5201","XM_053625078.1","si:dkey-70p6.1",-2.64978316929591,1.44261842826361,35.0106335054256,0.000148759431587127,0.000823288095224757
"5202","XM_053625079.1","ythdf1",-0.18693212430854,6.76993725756746,1.32276939942851,0.277457921033567,0.356906970724026
"5203","XM_053625083.1","gid8a",0.780853160159183,1.55613304077042,2.68774665070007,0.132998351146049,0.193317527911668
"5204","XM_053625084.1","slc17a9a",0.2844911931426,0.584828928087964,0.218180293028834,0.65081482883184,0.716011312296441
"5205","XM_053625085.1","dnajc5aa",-0.456793231707581,7.8821436381955,6.31941051644689,0.0312034737791339,0.0571987128905694
"5206","XM_053625089.1","ppdpfa",0.94642408258423,6.78673563413861,17.5353545898951,0.00196071263721217,0.00579726322761473
"5207","XM_053625090.1","nol4la",-0.486118616673122,8.65138771292474,5.10774688044455,0.0479479985581987,0.082109616064754
